time,prediction,prediction_tau,idle,transmit
0,10,28,0,0
0,10,29,0,0
0,10,30,0,0
0,10,31,0,0
0,10,32,0,0
0,10,33,0,0
0,10,34,0,0
0,10,35,0,0
0,10,36,0,0
0,10,37,0,0
0,10,38,0,0
0,10,39,0,0
0,10,40,0,0
0,11,0,-0.0521296,-0.337315
0,11,1,-0.0442975,-0.285201
0,11,2,-0.0392204,-0.269813
0,11,3,-0.0456547,-0.311117
0,11,4,-0.042397,-0.328024
0,11,5,-0.0447312,-0.339326
0,11,6,-0.0436452,-0.373527
0,11,7,-0.043883,-0.352399
0,11,8,-0.0415573,-0.363027
0,11,9,-0.0389716,-0.343566
0,11,10,-0.0366393,-0.337665
0,11,11,-0.0349016,-0.391663
0,11,12,-0.0310827,-0.378175
0,11,13,-0.0289881,-0.342796
0,11,14,-0.02754,-0.346178
0,11,15,-0.0247119,-0.368129
0,11,16,-0.0214443,-0.324123
0,11,17,-0.0196429,-0.386985
0,11,18,-0.015033,-0.312577
0,11,19,-0.00951594,-0.181526
0,11,20,-0.00877602,-0.252713
0,11,21,-0.00524319,-0.151978
0,11,22,-0.000775367,-0.0226315
0,11,23,-0.00219705,-0.119606
0,11,24,-0.000295587,-0.0364074
0,11,25,-7.958e-05,-0.0324647
0,11,26,0,0
0,11,27,0,0
0,11,28,0,0
0,11,29,0,0
0,11,30,0,0
0,11,31,0,0
0,11,32,0,0
0,11,33,0,0
0,11,34,0,0
0,11,35,0,0
0,11,36,0,0
0,11,37,0,0
0,11,38,0,0
0,11,39,0,0
0,11,40,0,0
0,12,0,-0.018779,-0.130421
0,12,1,-0.0211479,-0.1347
0,12,2,-0.0201503,-0.106293
0,12,3,-0.0360797,-0.232552
0,12,4,-0.0381608,-0.24817
0,12,5,-0.0387813,-0.294362
0,12,6,-0.0425981,-0.318813
0,12,7,-0.0398732,-0.313966
0,12,8,-0.0387997,-0.325458
0,12,9,-0.0373422,-0.366879
0,12,10,-0.035334,-0.3288
0,12,11,-0.0326926,-0.299126
0,12,12,-0.0307352,-0.292957
0,12,13,-0.0281105,-0.325054
0,12,14,-0.0246329,-0.31973
0,12,15,-0.0229073,-0.307982
0,12,16,-0.0169665,-0.257721
0,12,17,-0.015478,-0.263703
0,12,18,-0.0139423,-0.311891
0,12,19,-0.0120391,-0.256346
0,12,20,-0.00888289,-0.238937
0,12,21,-0.0025854,-0.0870709
0,12,22,0,0
0,12,23,-0.00283716,-0.140392
0,12,24,-0.000926141,-0.0657153
0,12,25,0,0
0,12,26,0,0
0,12,27,0,0
0,12,28,0,0
0,12,29,0,0
0,12,30,0,0
0,12,31,0,0
0,12,32,0,0
0,12,33,0,0
0,12,34,0,0
0,12,35,0,0
0,12,36,0,0
0,12,37,0,0
0,12,38,0,0
0,12,39,0,0
0,12,40,0,0
0,13,0,-0.02154,-0.110141
0,13,1,-0.0141542,-0.0664374
0,13,2,-0.00896628,-0.0521471
0,13,3,-0.0250794,-0.128668
