time,prediction,prediction_tau,idle,transmit
0,8,24,-0.0338647,-0.558662
0,8,25,-0.0282305,-0.498399
0,8,26,-0.0308364,-0.563187
0,8,27,-0.0277418,-0.51593
0,8,28,-0.0266786,-0.605022
0,8,29,-0.0232389,-0.466413
0,8,30,-0.0193956,-0.466443
0,8,31,-0.0175045,-0.403121
0,8,32,-0.0142478,-0.317547
0,8,33,-0.0172612,-0.453241
0,8,34,-0.0131544,-0.376773
0,8,35,-0.0110885,-0.351259
0,8,36,-0.00849609,-0.251768
0,8,37,-0.009011,-0.379551
0,8,38,-0.00865352,-0.422696
0,8,39,-0.00507583,-0.197557
0,8,40,-0.00583627,-0.311054
0,8,41,-0.00152618,-0.113867
0,8,42,-0.00332423,-0.275593
0,8,43,-0.00107832,-0.15072
0,8,44,-0.00118643,-0.200893
0,8,45,-0.000875781,-0.124736
0,8,46,4.94445e-05,-0.0674494
0,8,47,0,0
0,8,48,0,0
0,8,49,0.00073161,-0.0753011
0,8,50,0.000881527,-0.129149
0,8,51,0,0
0,8,52,0.000564427,-0.0654749
0,8,53,0.000655973,-0.0473055
0,8,54,0,0
0,8,55,0,0
0,8,56,0.00121592,-0.0569131
0,8,57,0,0
0,8,58,0.00144043,-0.065243
0,8,59,0.00160687,-0.0651415
0,8,60,0.00945568,-0.123258
0,9,0,-0.0705483,-0.621437
0,9,1,-0.0655982,-0.554448
0,9,2,-0.0653038,-0.564716
0,9,3,-0.0645467,-0.575027
0,9,4,-0.0634373,-0.537181
0,9,5,-0.0610518,-0.543978
0,9,6,-0.0604042,-0.549407
0,9,7,-0.05959,-0.60055
0,9,8,-0.0579959,-0.579709
0,9,9,-0.0562046,-0.601898
0,9,10,-0.0554117,-0.588066
0,9,11,-0.0534244,-0.562921
0,9,12,-0.0526088,-0.585228
0,9,13,-0.0505738,-0.542173
0,9,14,-0.0491872,-0.578919
0,9,15,-0.0478667,-0.565541
0,9,16,-0.0466003,-0.580358
0,9,17,-0.0447378,-0.576978
0,9,18,-0.0430901,-0.55294
0,9,19,-0.0406309,-0.58868
0,9,20,-0.0400321,-0.573533
0,9,21,-0.0381704,-0.547119
0,9,22,-0.0366273,-0.561495
0,9,23,-0.0360688,-0.587643
0,9,24,-0.0334704,-0.538259
0,9,25,-0.0324916,-0.526967
0,9,26,-0.0299605,-0.561739
0,9,27,-0.02775,-0.518536
0,9,28,-0.0253673,-0.512524
0,9,29,-0.0257548,-0.507034
0,9,30,-0.0225046,-0.562571
0,9,31,-0.0228326,-0.521794
0,9,32,-0.0206378,-0.499445
0,9,33,-0.0168458,-0.451529
0,9,34,-0.016451,-0.464314
0,9,35,-0.0121067,-0.37588
0,9,36,-0.00935256,-0.282284
0,9,37,-0.00848238,-0.311119
0,9,38,-0.0087947,-0.327666
0,9,39,-0.0056309,-0.264046
0,9,40,-0.00514224,-0.268605
0,9,41,-0.00378144,-0.214154
0,9,42,-0.0017614,-0.153853
0,9,43,-0.00137178,-0.159378
0,9,44,-0.00154532,-0.144992
0,9,45,-0.0011892,-0.162986
0,9,46,-0.00060913,-0.125326
0,9,47,0.000208733,-0.0563574
0,9,48,0.000569455,-0.0917104
0,9,49,0.000496577,-0.12416
0,9,50,0.000334067,-0.0391163
0,9,51,0,0
0,9,52,0.000733353,-0.0312978
0,9,53,0,0
0,9,54,0.000812647,-0.0647523
0,9,55,0.000903107,-0.0310489
0,9,56,0,0
0,9,57,0.00115078,-0.0546133
0,9,58,0,0
0,9,59,0,0
0,9,60,0.00600248,-0.16298
0,10,0,-0.0707799,-0.594647
0,10,1,-0.0654102,-0.541206
0,10,2,-0.0637227,-0.531192
0,10,3,-0.0655871,-0.555873
0,10,4,-0.0625572,-0.524505
0,10,5,-0.0621096,-0.537233
0,10,6,-0.0614019,-0.55287
0,10,7,-0.0596721,-0.546442
0,10,8,-0.0585341,-0.623225
0,10,9,-0.0564997,-0.572955
0,10,10,-0.0555808,-0.571647
0,10,11,-0.0538089,-0.59835
0,10,12,-0.0520061,-0.522824
0,10,13,-0.0505022,-0.562437
0,10,14,-0.0494794,-0.511932
0,10,15,-0.0477859,-0.574042
0,10,16,-0.0460794,-0.577471
0,10,17,-0.0450037,-0.593658
0,10,18,-0.0431431,-0.5352
0,10,19,-0.0417126,-0.578985
0,10,20,-0.0407735,-0.587444
0,10,21,-0.0388546,-0.539657
0,10,22,-0.0369582,-0.598376
0,10,23,-0.0362663,-0.557247
0,10,24,-0.0339575,-0.536209
0,10,25,-0.0327037,-0.570124
0,10,26,-0.0304866,-0.507826
0,10,27,-0.0296666,-0.555472
0,10,28,-0.0272719,-0.551707
0,10,29,-0.0244889,-0.517173
0,10,30,-0.0224981,-0.494879
0,10,31,-0.021464,-0.462673
0,10,32,-0.0164187,-0.379131
0,10,33,-0.0168224,-0.49332
0,10,34,-0.0118924,-0.380251
0,10,35,-0.0122091,-0.381029
0,10,36,-0.0127906,-0.432028
0,10,37,-0.0116683,-0.448215
0,10,38,-0.00982657,-0.379591
0,10,39,-0.00489003,-0.223228
0,10,40,-0.00290108,-0.203302
0,10,41,-0.00416027,-0.303305
0,10,42,-0.00147064,-0.104868
0,10,43,-0.00180861,-0.184157
0,10,44,-0.000798342,-0.157965
0,10,45,-0.000720458,-0.0916888
0,10,46,-0.000164947,-0.0658082
0,10,47,4.63435e-05,-0.247565
0,10,48,0.000308166,-0.099122
0,10,49,0.000201667,-0.0432448
0,10,50,0.000359,-0.0576489
0,10,51,0.000852312,-0.0746696
0,10,52,0,0
0,10,53,0.00168467,-0.101203
0,10,54,0.000907907,-0.0574969
0,10,55,0,0
0,10,56,0.00117553,-0.0656365
